Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status_agente_libre,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
LAD,LAD,6.5,6.5,2020,2020,2019,3,3,3,3,2,2304,11664,48,108,666668,666666,3,2,5,5,400,3249,256,2916,16,54,20,57,16.0,13.384889946460442,4.0,3.658536585365854,0.001160870536815558,0.0011785305608433437,0.034071550255536626,0.03432973289793184,0.018573928589048928,0.015774501855428457,0.1362862010221465,0.12559658377292138,6.0516,13.395600000000002,2.46,3.66,36,36,39,LAD,Los Angeles Dodgers,Los Angeles Dodgers,California,59214059,41214059,3445.6900000000005,17609.289999999997,58.7,132.7,13,24,13,25,161,163,Rich Hill,1,25,1,5,18000000,16000000,25,25,221.0,221.0,33,32,0.08074534161490683,0.15337423312883436,SP,SP,0.6521739130434783,0.5644171779141104,0,0,0,0,UFA,5184,22500,72,150,18666668,16666666,18000000,16000000,0.09,0.084,18666668,16666666,0.0,1889.6408999999999,0.0,43.47,48000000,16000000,16000000,85000000,4000000,48000000,48000000,16000000,105,92,1.3923999999999999,2.2201,1.18,1.49,1.2768999999999997,1.2544000000000002,1.13,1.12,6,6,324,1681,18,41,16,121,4,11,16.742250031459882,16.70588231586044,16.742250031459882
CHC,CHC,6.5,6.5,2024,2024,2019,6,6,6,1,0,19600,1296,140,36,0,0,5,7,2,2,6724,576,6241,484,79,22,82,24,16.722257653061227,5.4444444444444455,4.089285714285714,2.3333333333333335,0.0012123888402096985,0.003402777777777778,0.03481937449480818,0.058333333333333334,0.020273878561682654,0.018526234567901232,0.14238637070198346,0.1361111111111111,15.8404,24.5025,3.98,4.95,31,31,32,LAD,Chicago Cubs,Chicago Cubs,Illinois,104207843,84207843,31933.689999999995,1600.0,178.7,40.0,31,8,31,8,162,163,Yu Darvish,64,9,8,3,20000000,25000000,17,17,220.0,220.0,20,20,0.19135802469135801,0.049079754601226995,SP,SP,0.5185185185185185,0.5828220858895705,0,0,0,0,UFA,52441,2401,229,49,20000000,25000000,20000000,25000000,0.09,0.129,20000000,25000000,2139.0625,0.0,46.25,0.0,126000000,21000000,21000000,49325000,215545000,126000000,126000000,21000000,84,95,8.8804,1.439541802564349,2.98,1.1998090692124097,1.2100000000000002,2.0164,1.1,1.42,3,3,3136,441,56,21,36,1,6,1,16.811242831518264,16.811242831518264,16.811242831518264
PHI,PHI,6.4,6.4,2021,2021,2019,3,3,3,2,1,22201,27225,149,165,0,0,4,4,2,2,5776,8649,4900,5776,70,76,76,93,4.652056901191849,5.861495844875346,2.156862745098039,2.4210526315789473,0.0017437958428993211,0.0013448691064231431,0.04175878162613609,0.03667245705462266,0.008112237485229443,0.007882944679200475,0.09006796037009744,0.08878594865856013,21.5296,15.6816,4.64,3.96,31,31,33,CHC,Philadelphia Phillies,Philadelphia Phillies,Pennsylvania,88290945,63290945,18414.489999999998,29825.289999999997,135.7,172.7,24,31,24,31,162,162,Jake Arrieta,64,121,8,11,25000000,30000000,7,7,230.0,230.0,14,14,0.14814814814814814,0.19135802469135801,SP,SP,0.5,0.4938271604938271,0,0,0,0,UFA,12100,19044,110,138,25000000,30000000,25000000,30000000,0.157,0.288,25000000,30000000,279.2241,1051.7049,16.71,32.43,75000000,25000000,25000000,403000000,169200000,75000000,75000000,25000000,81,80,0.4760999999999999,5.569599999999999,0.69,2.36,2.1609,1.6641000000000001,1.47,1.29,2,2,2601,3249,51,57,64,100,8,10,17.034386382832476,17.034386382832476,17.034386382832476
BAL,BAL,6.3,6.3,2022,2022,2019,4,4,4,1,0,441,29584,21,172,0,0,1,2,1,1,256,8649,225,6889,15,83,16,93,16.0,5.626825310978909,4.0,2.372093023255814,0.00032641097263125593,0.0009841291268109671,0.018066847335140017,0.03137083242139053,0.005222575562100095,0.0055375226800115215,0.07226738934056007,0.07441453272050777,119.90249999999999,24.010000000000005,10.95,4.9,30,30,31,TB,Baltimore Orioles,Baltimore Orioles,Maryland,31513100,22013100,151.29000000000002,23195.290000000005,12.3,152.3,3,28,3,28,161,162,Alex Cobb,4,225,2,15,9500000,7500000,7,7,205.0,205.0,14,14,0.018633540372670808,0.1728395061728395,SP,SP,0.3354037267080745,0.2901234567901234,0,0,0,0,UFA,64,10404,8,102,9500000,7500000,14000000,14000000,0.13,0.058,14000000,14000000,0.0,181.1716,0.0,13.46,57000000,14250000,14250000,800000,73000000,57000000,57000000,14250000,54,47,1.3834999818255351,0.6400000000000001,1.1762227602905562,0.8,3.4969000000000006,1.9880999999999998,1.87,1.41,3,3,4,1849,2,43,0,25,0,5,16.06680235657077,16.454567887579532,16.454567887579532
COL,COL,6.5,6.5,2022,2022,2019,3,3,3,1,0,2601,1849,51,43,0,0,1,5,1,1,1764,961,1681,900,41,30,42,31,2.0975029726516055,9.0,1.4482758620689655,3.0,0.0056944951430560765,0.001957200484123384,0.07546187874056726,0.04424025863535818,0.011944220490310251,0.017614804357110454,0.1092896174863388,0.13272077590607453,74.8225,17.0569,8.65,4.13,32,32,33,CHC,Colorado Rockies,Colorado Rockies,Colorado,70454900,52454900,1823.2900000000002,4264.089999999999,42.7,65.3,0,0,50,69,161,163,Wade Davis,36,36,6,6,18000000,16000000,1,1,225.0,225.0,5,5,0.3105590062111801,0.4233128834355828,RP,RP,0.4347826086956521,0.558282208588957,225,1849,15,43,UFA,1764,6084,42,78,18000000,16000000,18000000,16000000,0.115,0.111,18000000,16000000,0.0004,626.0004,0.02,25.02,52000000,17333333,17333333,24000000,122500000,52000000,52000000,17333333,70,91,1.3834999818255351,0.7395999999999999,1.1762227602905562,0.86,3.5343999999999998,1.1236000000000002,1.88,1.06,0,0,841,676,29,26,1,9,1,3,16.70588231586044,16.70588231586044,16.70588231586044
COL,COL,6.4,6.4,2022,2022,2019,3,3,3,1,0,2209,3481,47,59,0,0,1,5,1,1,625,1521,400,1369,20,37,25,39,10.12396694214876,8.62890625,3.1818181818181817,2.9375,0.0008757905366706888,0.001200936974780652,0.02959375840731773,0.03465453757851419,0.008866474441500774,0.010362772567540859,0.09416195856873823,0.10179770413688542,19.009600000000002,42.1201,4.36,6.49,31,31,32,COL,Colorado Rockies,Colorado Rockies,Colorado,33220600,24720600,1705.6899999999998,2631.6899999999996,41.3,51.3,0,0,45,61,161,163,Jake McGee,4,16,2,4,8500000,7000000,1,1,229.0,229.0,5,5,0.2795031055900621,0.37423312883435583,RP,RP,0.4347826086956521,0.558282208588957,0,1,0,1,UFA,1225,2209,35,47,8500000,7000000,8500000,7000000,0.054,0.049,8500000,7000000,0.0,0.06760000000000001,0.0,0.26,27000000,9000000,9000000,24000000,122500000,27000000,27000000,9000000,70,91,0.0484,1.439541802564349,0.22,1.1998090692124097,1.9599999999999997,2.1315999999999997,1.4,1.46,0,0,121,256,11,16,0,4,0,2,15.955576721460545,15.955576721460545,15.955576721460545
COL,COL,6.1,6.1,2022,2022,2019,3,3,3,1,0,4761,4900,69,70,0,0,1,5,1,1,1936,1849,1849,1296,43,36,44,43,4.0,3.719387755102041,2.0,1.9285714285714286,0.002002838744093888,0.0032348667137950433,0.044753086419753084,0.05687588868576071,0.008011354976375552,0.012031723644676463,0.08950617283950617,0.10968921389396709,28.944399999999998,35.164899999999996,5.38,5.93,30,30,31,CLE,Colorado Rockies,Colorado Rockies,Colorado,27381200,18881200,5184.0,2992.09,72.0,54.7,1,0,70,61,161,163,Bryan Shaw,4,36,2,6,8500000,7500000,1,1,226.0,226.0,5,5,0.43478260869565216,0.37423312883435583,RP,RP,0.4347826086956521,0.558282208588957,1,0,1,0,UFA,3364,2916,58,54,8500000,7500000,8500000,7500000,0.054,0.052,8500000,7500000,34.9281,0.0484,5.91,0.22,27000000,9000000,9000000,24000000,122500000,27000000,27000000,9000000,70,91,0.0625,1.439541802564349,0.25,1.1998090692124097,1.8496000000000004,3.2041,1.36,1.79,0,0,841,784,29,28,9,16,3,4,15.955576721460545,15.955576721460545,15.955576721460545
PHI,PHI,6.3,6.3,2020,2020,2019,2,2,2,1,0,4,4225,2,65,0,0,4,4,2,2,0,784,0,729,0,27,0,28,106276.0,11.559999999999999,326.0,3.4,0.0,0.0006781684027777779,0.0,0.026041666666666668,0.010987610370546174,0.007839626736111112,0.10482180293501049,0.08854166666666667,0.0,14.44,0.0,3.8,31,31,32,TB,Philadelphia Phillies,Philadelphia Phillies,Pennsylvania,32836324,23836324,28.09,4096.0,5.3,64.0,0,0,5,65,162,162,Tommy Hunter,0,16,0,4,9000000,9000000,7,7,250.0,250.0,14,14,0.030864197530864196,0.4012345679012346,RP,RP,0.5,0.4938271604938271,0,16,0,4,UFA,25,2601,5,51,9000000,9000000,9000000,9000000,0.056,0.086,9000000,9000000,0.0,578.8835999999999,0.0,24.06,18000000,9000000,9000000,403000000,169200000,18000000,18000000,9000000,81,80,0.0576,1.6384,0.24,1.28,0.1444,1.5625,0.38,1.25,2,2,0,225,0,15,0,25,0,5,16.012735135300492,16.012735135300492,16.012735135300492
PHI,SEA,5.919150943396229,5.858590733590735,2020,2020,2019,2,2,2,1,0,3249,2809,57,53,250000,250000,4,3,2,1,729,900,625,784,25,28,27,30,4.591836734693877,112.36,2.142857142857143,10.6,0.002433499655585304,0.0001749671061840374,0.04933051444679352,0.013227513227513227,0.011174233112381499,0.01965930405083844,0.10570824524312897,0.1402116402116402,22.5625,36.0,4.75,6.0,31,31,32,STL,Philadelphia Phillies,Seattle Mariners,Pennsylvania,29322437,20322437,2237.2899999999995,1764.0,47.3,42.0,0,0,47,46,162,162,Juan Nicasio,9,36,3,6,9000000,8000000,7,0,252.0,252.0,14,4,0.29012345679012347,0.2839506172839506,RP,RP,0.5,0.5493827160493827,1,1,1,1,UFA,2025,2809,45,53,9250000,7750000,9000000,7500000,0.058,0.048,9250000,7750000,0.0,0.0,0.0,0.0,17000000,8500000,8500000,403000000,17750000,17000000,17000000,8500000,81,89,1.3834999818255351,1.439541802564349,1.1762227602905562,1.1998090692124097,2.7224999999999997,1.9043999999999996,1.65,1.38,2,0,441,25,21,5,4,1,2,1,16.04013410948861,16.012735135300492,16.04013410948861
PHI,PHI,6.3,6.3,2021,2021,2019,2,2,2,1,0,529,529,23,23,2000000,2000000,4,4,2,2,121,81,100,49,10,7,11,9,20.25,9.0,4.5,3.0,0.00015241579027587256,0.0005226878953219224,0.012345679012345678,0.022862368541380886,0.0030864197530864196,0.004704191057897301,0.05555555555555555,0.06858710562414265,25.0,6.708099999999999,5.0,2.59,37,37,38,COL,Philadelphia Phillies,Philadelphia Phillies,Pennsylvania,39377500,32877500,324.0,590.49,18.0,24.3,0,0,20,30,162,162,Pat Neshek,1,4,1,2,5750000,9750000,7,7,220.0,220.0,14,14,0.12345679012345678,0.18518518518518517,RP,RP,0.5,0.4938271604938271,9,25,3,5,UFA,81,225,9,15,7750000,7750000,5750000,5750000,0.049,0.074,7750000,7750000,0.0,0.0,0.0,0.0,16200000,8125000,8125000,403000000,169200000,16250000,16250000,8100000,81,80,1.3834999818255351,0.4760999999999999,1.1762227602905562,0.69,1.9320999999999997,1.3224999999999998,1.39,1.15,2,2,4,25,2,5,0,9,0,3,15.86320340132953,15.564710412773533,15.86320340132953
BOS,BAL,6.6,6.6,2021,2021,2019,2,2,2,1,0,20736,31329,144,177,1500000,1500000,1,2,1,1,7056,9409,6084,8100,78,90,84,97,3.4673008323424495,2.3197633136094673,1.8620689655172413,1.523076923076923,0.001845816186556927,0.0022282239235832586,0.04296296296296296,0.04720406681190995,0.0064,0.0051689521124353875,0.08,0.0718954248366013,21.902399999999997,27.9841,4.68,5.29,31,31,32,TEX,Boston Red Sox,Baltimore Orioles,Massachusetts,48954400,36454400,22500.0,23409.0,150.0,153.0,22,28,42,30,161,162,Andrew Cashner,64,256,8,16,4577000,9500000,14,7,235.0,235.0,24,14,0.2608695652173913,0.18518518518518517,RP,SP,0.515527950310559,0.2901234567901234,1,0,1,0,UFA,11664,9801,108,99,1577000,9500000,8000000,5000000,0.007,0.073,12500000,9500000,0.0,109.83040000000001,0.0,10.48,16000000,8000000,8000000,68000000,73000000,16000000,16000000,8000000,83,47,6.300099999999999,0.12249999999999998,2.51,0.35,1.8225000000000002,2.4964000000000004,1.35,1.58,9,3,3364,4225,58,65,121,25,11,5,14.271034865945175,15.89495209964411,16.34123920227253
PHI,NYM,6.0,6.0,2021,2021,2019,2,2,2,2,1,19881,10000,141,100,0,0,4,8,2,2,7056,3600,5625,3481,75,59,84,60,3.8740236835474926,7.839999999999999,1.9682539682539681,2.8,0.0021865150920857526,0.0013127494223902543,0.04676018704074816,0.036231884057971016,0.008470611251174234,0.010291955471539594,0.09203592369925036,0.10144927536231885,20.3401,33.292899999999996,4.51,5.77,34,34,36,KC,Philadelphia Phillies,New York Mets,Pennsylvania,66179500,56179500,22410.089999999997,8464.0,149.7,92.0,29,20,30,21,162,162,Jason Vargas,81,81,9,9,2000000,6000000,7,5,215.0,215.0,14,9,0.18518518518518517,0.12962962962962962,SP,SP,0.5,0.4753086419753086,0,0,0,0,UFA,15376,7056,124,84,8000000,6000000,8000000,6000000,0.05,0.04,8000000,6000000,1628.9296,154.75359999999998,40.36,12.44,16000000,8000000,8000000,403000000,89635000,16000000,16000000,8000000,81,77,1.9320999999999997,1.439541802564349,1.39,1.1998090692124097,1.8496000000000004,1.9880999999999998,1.36,1.41,2,2,3969,900,63,30,49,36,7,6,15.89495209964411,15.89495209964411,15.89495209964411
BOS,MIL,6.3,6.3,2020,2020,2019,2,1,2,1,1,13225,23409,115,153,0,750000,1,5,1,1,5329,6889,4761,5625,69,75,73,83,4.820888468809073,4.827613568736362,2.1956521739130435,2.1971830985915495,0.0024481047775886974,0.0016759777520719166,0.0494783263418307,0.040938707259413024,0.011802040092713755,0.00809097293680265,0.10863719479401958,0.08994983566856946,36.1201,12.25,6.01,3.5,30,29,31,SD,Boston Red Sox,Milwaukee Brewers,Massachusetts,27901145,21814609,10670.89,37133.28999999999,103.3,192.7,24,35,25,36,161,163,Jhoulys Chacin,144,64,12,8,86536,9500000,14,1,215.0,215.0,24,5,0.15527950310559005,0.22085889570552147,SP,SP,0.515527950310559,0.588957055214724,0,0,0,0,UFA,10201,24336,101,156,86536,8750000,555000,8000000,0.0,0.08,555000,8750000,117.7225,4904.2009,10.85,70.03,15500000,555000,7750000,68000000,103750000,555000,15500000,7750000,83,96,1.3834999818255351,3.0276,1.1762227602905562,1.74,2.4336,1.3456,1.56,1.16,9,0,2116,5041,46,71,9,225,3,15,11.368315791310126,13.226723392728571,13.226723392728571
HOU,HOU,6.2,6.2,2020,2020,2019,2,2,2,2,1,361,1156,19,34,0,0,3,2,2,2,36,400,25,361,5,19,6,20,19.360000000000003,14.694444444444446,4.4,3.8333333333333335,0.0004938271604938272,0.0008512263778029952,0.022222222222222223,0.029175784099197664,0.009560493827160494,0.012508298718271794,0.09777777777777778,0.11184050571359105,3.24,14.0625,1.8,3.75,33,33,35,CLE,Houston Astros,Houston Astros,Texas,41563000,33563000,625.0,2088.4900000000002,25.0,45.7,0,0,28,56,161,162,Joe Smith,0,1,0,1,8000000,7000000,3,2,211.0,211.0,13,12,0.17391304347826086,0.345679012345679,RP,RP,0.6583850931677019,0.6358024691358025,0,0,0,0,UFA,484,2116,22,46,8000000,7000000,8000000,7000000,0.047,0.043,8000000,7000000,0.0,550.8408999999999,0.0,23.47,15000000,7500000,7500000,42250000,23500000,15000000,15000000,7500000,106,103,0.3844,0.1296,0.62,0.36,0.9216,1.0201,0.96,1.01,1,1,25,144,5,12,1,25,1,5,15.89495209964411,15.89495209964411,15.89495209964411
ATL,NYM,6.4,6.4,2020,2020,2019,2,2,2,1,0,2704,784,52,28,500000,500000,6,8,1,2,900,324,729,324,27,18,30,18,3.7091906721536345,4.903061224489797,1.9259259259259258,2.2142857142857144,0.0031680212891030627,0.003498320181612793,0.05628517823639775,0.05914659907055344,0.011750795014725217,0.017152478033315783,0.10840108401084012,0.13096746937051118,20.793599999999998,37.822500000000005,4.56,6.15,32,32,33,MIL,Atlanta Braves,New York Mets,Georgia,19212295,10712295,2840.89,691.69,53.3,26.3,0,0,59,29,161,162,Anthony Swarzak,16,4,4,2,3720463,6000000,18,5,215.0,215.0,25,9,0.36645962732919257,0.17901234567901234,RP,RP,0.6024844720496895,0.4753086419753086,16,16,4,4,UFA,2704,961,52,31,3720463,5500000,8000000,5000000,0.026,0.037,8500000,5500000,46.51240000000001,0.0,6.82,0.0,14000000,7000000,7000000,52210000,89635000,14000000,14000000,7000000,97,77,1.3834999818255351,1.439541802564349,1.1762227602905562,1.1998090692124097,2.1904,2.5600000000000005,1.48,1.6,3,2,729,196,27,14,9,0,3,0,15.129358680870123,15.89495209964411,15.955576721460545
CHC,CHC,6.6,6.6,2020,2020,2019,2,2,2,2,1,2304,2025,48,45,0,0,5,7,2,2,484,361,441,289,21,17,22,19,3.863258026159334,7.7602040816326525,1.9655172413793103,2.7857142857142856,0.0025348427854938274,0.001958485649933331,0.050347222222222224,0.04425478109688637,0.00979275173611111,0.015198248334431614,0.09895833333333333,0.12328117591275488,8.7025,4.752400000000001,2.95,2.18,31,31,33,SEA,Chicago Cubs,Chicago Cubs,Illinois,37016915,30516915,4096.0,4942.089999999999,64.0,70.3,0,0,70,81,162,163,Steve Cishek,36,9,6,3,6500000,7500000,17,17,215.0,215.0,20,20,0.43209876543209874,0.49693251533742333,RP,RP,0.5185185185185185,0.5828220858895705,49,16,7,4,UFA,3249,6084,57,78,6500000,7500000,6500000,6500000,0.029,0.039,6500000,7500000,3440.9955999999997,3888.7696,58.66,62.36,13000000,6500000,6500000,49325000,215545000,13000000,13000000,6500000,84,95,2.7224999999999997,3.9204,1.65,1.98,1.44,1.0816000000000001,1.2,1.04,3,3,841,784,29,28,16,16,4,4,15.687312734865866,15.687312734865866,15.687312734865866
OAK,OAK,6.1,6.1,2021,2021,2019,2,2,2,1,0,3249,5776,57,76,0,0,6,3,5,5,625,1024,625,961,25,31,25,32,50.41,17.82716049382716,7.1,4.222222222222222,0.0001792085790730974,0.00046248121170077474,0.013386880856760375,0.021505376344086023,0.00903390447107484,0.008244726786369366,0.09504685408299866,0.0908004778972521,7.3441,9.0,2.71,3.0,33,33,34,LAA,Oakland Athletics,Oakland Athletics,California,20153491,14653491,6889.0,8649.0,83.0,93.0,0,0,80,74,162,162,Yusmeiro Petit,9,9,3,3,5500000,3500000,15,15,252.0,252.0,28,27,0.49382716049382713,0.4567901234567901,RP,RP,0.5987654320987654,0.5987654320987654,0,0,0,0,UFA,5041,5776,71,76,5500000,3500000,5500000,3500000,0.059,0.044,5500000,3500000,6611.3161,4415.6025,81.31,66.45,10000000,5000000,5000000,37600000,18000000,10000000,10000000,5000000,97,97,6.0516,3.3124000000000002,2.46,1.82,0.6561000000000001,1.0201,0.81,1.01,9,9,100,324,10,18,25,49,5,7,15.520258650202699,15.520258650202699,15.520258650202699
SF,SF,6.3,6.3,2021,2021,2019,3,3,3,2,1,3136,2916,56,54,0,0,2,2,5,5,676,361,625,361,25,19,26,19,11.67361111111111,26.44897959183674,3.4166666666666665,5.142857142857143,0.0006096631611034902,0.0005554988719971885,0.024691358024691357,0.02356902356902357,0.007116970651492829,0.014692378328741967,0.08436213991769548,0.12121212121212122,17.3889,6.708099999999999,4.17,2.59,32,32,34,LAD,San Francisco Giants,San Francisco Giants,California,23307000,15807000,2916.0,4356.0,54.0,66.0,0,0,60,72,161,162,Tony Watson,4,36,2,6,7500000,3000000,23,23,218.0,218.0,26,26,0.37267080745341613,0.4444444444444444,RP,RP,0.4782608695652174,0.4506172839506173,0,0,0,0,UFA,1681,5184,41,72,7500000,3000000,3500000,3000000,0.042,0.015,7500000,3000000,454.11609999999996,5519.004100000001,21.31,74.29,9000000,3000000,3000000,8500000,11500000,9000000,9000000,3000000,77,73,0.1369,4.0,0.37,2.0,1.5876000000000001,1.0609,1.26,1.03,8,8,144,196,12,14,4,16,2,4,15.830413578506539,15.068273526459642,15.830413578506539
HOU,HOU,6.3,6.3,2020,2020,2019,2,2,2,2,1,3136,3364,56,58,0,0,3,2,2,2,625,484,625,441,25,21,25,22,5.76,11.2225,2.4,3.35,0.001340286336762556,0.0014186359106401238,0.036609921288669224,0.03766478342749529,0.007720049299752323,0.015920641507158793,0.08786381109280614,0.12617702448210924,13.7641,10.240000000000002,3.71,3.2,29,29,31,CHC,Houston Astros,Houston Astros,Texas,20048000,15548000,3684.4900000000002,3481.0,60.7,59.0,1,0,62,63,161,162,Hector Rondon,4,25,2,5,4500000,4000000,3,2,230.0,230.0,13,12,0.38509316770186336,0.3888888888888889,RP,RP,0.6583850931677019,0.6358024691358025,0,225,0,15,UFA,2304,4489,48,67,4500000,4000000,4500000,4000000,0.027,0.025,4500000,4000000,870.25,2411.7921,29.5,49.11,8500000,4250000,4250000,42250000,23500000,8500000,8500000,4250000,106,103,0.4489000000000001,0.7055999999999999,0.67,0.84,1.5625,1.7424000000000002,1.25,1.32,1,1,400,400,20,20,9,4,3,2,15.319587954740548,15.319587954740548,15.319587954740548
MIL,MIL,6.1,6.1,2020,2020,2019,2,2,2,2,1,2809,2025,53,45,0,0,5,5,1,1,1156,841,1156,784,34,28,34,29,3.863258026159334,7.111111111111111,1.9655172413793103,2.6666666666666665,0.0029131464271055763,0.0015110861781891711,0.05397357156151125,0.038872691933916424,0.011254236315893005,0.01074550171156744,0.1060859854829704,0.10366051182377714,26.3169,53.8756,5.13,7.34,34,34,36,WSH,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,18842000,16342000,3564.09,1176.4899999999998,59.7,34.3,0,0,67,34,161,163,Matt Albers,36,9,6,3,2500000,2500000,1,1,225.0,225.0,6,5,0.4161490683229814,0.2085889570552147,RP,RP,0.5527950310559007,0.588957055214724,16,1,4,1,UFA,3249,1024,57,32,2500000,2500000,2500000,2500000,0.018,0.023,2500000,2500000,880.9024,0.0,29.68,0.0,5000000,2500000,2500000,31900000,103750000,5000000,5000000,2500000,89,96,1.3834999818255351,1.439541802564349,1.1762227602905562,1.1998090692124097,1.8769000000000002,2.7556,1.37,1.66,0,0,841,144,29,12,64,9,8,3,14.73180128983843,14.73180128983843,14.73180128983843
PHI,CIN,5.919150943396229,5.858590733590735,2021,2021,2019,2,2,2,1,0,3249,3249,57,57,0,0,4,3,2,2,1369,289,1024,289,32,17,37,17,4.0,6.580340264650283,2.0,2.5652173913043477,0.0017703675873233817,0.0010544383392663925,0.0420757363253857,0.03247211633488634,0.007081470349293527,0.0069385630604656195,0.0841514726507714,0.08329803755470845,16.3216,3.8024999999999998,4.04,1.95,32,32,33,MIL,Philadelphia Phillies,Cincinnati Reds,Pennsylvania,11870236,9495236,5083.69,6193.6900000000005,71.3,78.7,0,0,72,72,162,162,Jared Hughes,25,9,5,3,525550,2875000,7,10,240.0,240.0,14,15,0.4444444444444444,0.4444444444444444,RP,RP,0.5,0.4135802469135802,1,49,1,7,UFA,2916,3481,54,59,525550,2875000,2125000,2125000,0.003,0.029,2125000,2875000,1156.0,9347.022400000002,34.0,96.68,4500000,2250000,2250000,403000000,10250000,4500000,4500000,2250000,81,67,0.0324,11.4921,0.18,3.39,1.3923999999999999,1.0404,1.18,1.02,2,5,729,529,27,23,25,16,5,4,13.172200612251501,14.569282360340654,14.569282360340654
SD,SD,6.2,6.2,2020,2020,2019,2,2,2,2,1,6400,4225,80,65,0,0,4,3,5,5,1296,625,900,576,30,24,36,25,23.68444444444444,26.795847750865054,4.866666666666666,5.176470588235294,0.0004131138872364333,0.0005716874274263581,0.02032520325203252,0.02390998593530239,0.009784372911479792,0.015318849266400408,0.0989159891598916,0.12376933895921238,10.8241,7.4529,3.29,2.73,33,33,35,SD,San Diego Padres,San Diego Padres,California,13408482,11158482,6724.0,6241.0,82.0,79.0,0,0,76,73,162,162,Craig Stammen,49,9,7,3,2250000,3250000,2,2,228.0,228.0,5,5,0.4691358024691358,0.4506172839506173,RP,RP,0.4320987654320987,0.4074074074074074,16,0,4,0,UFA,5329,7744,73,88,2250000,3250000,2250000,2250000,0.022,0.031,2250000,3250000,3507.0083999999997,6702.696900000001,59.22,81.87,4500000,2250000,2250000,326000000,149500000,4500000,4500000,2250000,70,66,1.1664,3.1684,1.08,1.78,1.3456,1.0816000000000001,1.16,1.04,0,0,225,289,15,17,64,64,8,8,14.626440774180603,14.626440774180603,14.626440774180603
